1.494022500000002085e-01,-1.600000000000002809e-01,-2.600007940106671134e-01
2.397605756082624250e-08,-1.600000000000000033e-01,-3.099999787518424310e-01
1.912315333385318595e-07,-1.600000000000000033e-01,-3.099998308663343694e-01
6.434624250803484086e-07,-1.600000000000000033e-01,-3.099994320406164738e-01
1.520643684339480177e-06,-1.600000000000000033e-01,-3.099986605036051945e-01
2.961036170225254251e-06,-1.600000000000000033e-01,-3.099973969995574175e-01
5.101193603153268230e-06,-1.600000000000000033e-01,-3.099955247716347784e-01
8.075969518595534484e-06,-1.600000000000000033e-01,-3.099929295454681988e-01
1.201852422083063649e-05,-1.600000000000000033e-01,-3.099894995127221997e-01
1.706033173669387656e-05,-1.600000000000000033e-01,-3.099851253146595487e-01
2.333118676932739442e-05,-1.600000000000000033e-01,-3.099797000257053514e-01
3.095921165193039030e-05,-1.600000000000000033e-01,-3.099731191370115879e-01
4.007086330150919226e-05,-1.600000000000000033e-01,-3.099652805400218147e-01
5.079094017262739965e-05,-1.600000000000000033e-01,-3.099560845100352013e-01
6.324258921115617240e-05,-1.600000000000000033e-01,-3.099454336897711770e-01
7.754731280802414745e-05,-1.600000000000000033e-01,-3.099332330729338558e-01
9.382497575296784662e-05,-1.600000000000000033e-01,-3.099193899877764058e-01
1.121938121882815558e-04,-1.600000000000000033e-01,-3.099038140806653074e-01
1.327704325625678411e-04,-1.600000000000000033e-01,-3.098864172996451116e-01
1.556698305844870286e-04,-1.600000000000000033e-01,-3.098671138780026979e-01
1.810053901765082960e-04,-1.600000000000000033e-01,-3.098458203178316994e-01
2.088888924286591120e-04,-1.600000000000000033e-01,-3.098224553735968723e-01
2.394305225522753522e-04,-1.600000000000000033e-01,-3.097969400356985759e-01
2.727388768337520530e-04,-1.600000000000000033e-01,-3.097691975140374199e-01
3.089209695882931344e-04,-1.600000000000000033e-01,-3.097391532215780785e-01
3.480822401136613137e-04,-1.600000000000000033e-01,-3.097067347579144925e-01
3.903265596439286686e-04,-1.600000000000000033e-01,-3.096718718928336833e-01
4.357562383032269576e-04,-1.600000000000000033e-01,-3.096344965498805113e-01
4.844720320594972612e-04,-1.600000000000000033e-01,-3.095945427899219338e-01
5.365731496782402210e-04,-1.600000000000000033e-01,-3.095519467947116521e-01
5.921572596762662236e-04,-1.600000000000000033e-01,-3.095066468504540924e-01
6.513204972754462353e-04,-1.600000000000000033e-01,-3.094585833313692746e-01
7.141574713564606850e-04,-1.600000000000000033e-01,-3.094076986832572929e-01
7.807612714125505707e-04,-1.600000000000000033e-01,-3.093539374070620740e-01
8.512234745032669922e-04,-1.600000000000000033e-01,-3.092972460424366354e-01
