0.000000000000000000e+00,-1.600000000000000033e-01,-3.099999999999999978e-01
1.158566908353832567e-07,-1.600000000000000033e-01,-3.099998991899782785e-01
9.201309022929991364e-07,-1.600000000000000033e-01,-3.099992001260787333e-01
3.082846537877115837e-06,-1.600000000000000033e-01,-3.099973226213392774e-01
7.254150827780923262e-06,-1.600000000000000033e-01,-3.099937059955787944e-01
1.406452232878591727e-05,-1.600000000000000033e-01,-3.099878088525571673e-01
2.412497892416127384e-05,-1.600000000000000033e-01,-3.099791088571353659e-01
3.802728582356320242e-05,-1.600000000000000033e-01,-3.099671025124356438e-01
5.634416356293434996e-05,-1.600000000000000033e-01,-3.099513049370012374e-01
7.962949600440320547e-05,-1.600000000000000033e-01,-3.099312496419570073e-01
1.084185383361833342e-04,-1.600000000000000033e-01,-3.099064883081686927e-01
1.432281250724730132e-04,-1.600000000000000033e-01,-3.098765905634038309e-01
1.845568780533543085e-04,-1.600000000000000033e-01,-3.098411437594913997e-01
2.328854144446925443e-04,-1.600000000000000033e-01,-3.097997527494819048e-01
2.886765547380360777e-04,-1.600000000000000033e-01,-3.097520396648074659e-01
3.523755307505148132e-04,-1.600000000000000033e-01,-3.096976436924418485e-01
4.244101936247405464e-04,-1.600000000000000033e-01,-3.096362208520607728e-01
5.051912218287056815e-04,-1.600000000000000033e-01,-3.095674437732015560e-01
5.951123291556827078e-04,-1.600000000000000033e-01,-3.094910014724236991e-01
6.945504727241235679e-04,-1.599999999999999756e-01,-3.094065991304684182e-01
8.038660609775598927e-04,-1.599999999999999756e-01,-3.093139578694192315e-01
9.234031616845006897e-04,-1.599999999999999756e-01,-3.092128145298613795e-01
1.053489709938333282e-03,-1.599999999999999756e-01,-3.091029214480428555e-01
1.194437716157221649e-03,-1.599999999999999756e-01,-3.089840462330333271e-01
1.346543474084006386e-03,-1.599999999999999756e-01,-3.088559715438851661e-01
1.510087768786103589e-03,-1.599999999999999756e-01,-3.087184948667929807e-01
1.685336084655405251e-03,-1.599999999999999756e-01,-3.085714282922539797e-01
1.872538813408178250e-03,-1.599999999999999756e-01,-3.084145982922276152e-01
2.071931462084961387e-03,-1.599999999999999478e-01,-3.082478454972962800e-01
2.283734861050469144e-03,-1.599999999999999478e-01,-3.080710244738247283e-01
2.508155371993486121e-03,-1.599999999999999478e-01,-3.078840035011206622e-01
2.745385095926772528e-03,-1.599999999999999478e-01,-3.076866643485944852e-01
2.995602081186956450e-03,-1.599999999999999478e-01,-3.074789020529195005e-01
3.258970531434439346e-03,-1.599999999999999201e-01,-3.072606246951919973e-01
3.535641013653291996e-03,-1.599999999999999201e-01,-3.070317531780911158e-01
3.825750666151153060e-03,-1.599999999999999478e-01,-3.067922210030392671e-01
4.129423406559132835e-03,-1.599999999999999201e-01,-3.065419740473618870e-01
4.446770139831709642e-03,-1.599999999999999201e-01,-3.062809703414477447e-01
4.777888966246625346e-03,-1.599999999999999201e-01,-3.060091798459086965e-01
5.122865389404796486e-03,-1.599999999999999201e-01,-3.057265842287401059e-01
5.481772524230200255e-03,-1.599999999999998923e-01,-3.054331766424808192e-01
5.854671304969779125e-03,-1.599999999999998923e-01,-3.051289615013729195e-01
6.241610693193346340e-03,-1.599999999999998646e-01,-3.048139542585223127e-01
6.642627885793474934e-03,-1.599999999999998646e-01,-3.044881811830583707e-01
7.057748522985402354e-03,-1.599999999999998646e-01,-3.041516791372942952e-01
7.486986896306929880e-03,-1.599999999999998368e-01,-3.038044953538869275e-01
7.930346156618323789e-03,-1.599999999999998368e-01,-3.034466872129968906e-01
8.387818522102206964e-03,-1.599999999999998368e-01,-3.030783220194490646e-01
8.859385486263471332e-03,-1.599999999999998368e-01,-3.026994767798917851e-01
9.345018025929159936e-03,-1.599999999999998090e-01,-3.023102379799578743e-01
9.844676809248390642e-03,-1.599999999999998090e-01,-3.019107013614239499e-01
1.035831240369222347e-02,-1.599999999999997813e-01,-3.015009716993710120e-01
1.088586548405359039e-02,-1.599999999999997535e-01,-3.010811625793442525e-01
1.142726704044717823e-02,-1.599999999999997813e-01,-3.006513961745131414e-01
1.198243858630932898e-02,-1.599999999999997535e-01,-3.002118030228315693e-01
1.255129236639793838e-02,-1.599999999999997535e-01,-2.997625218041978234e-01
1.313373156479237004e-02,-1.599999999999997258e-01,-2.993036991176147299e-01
1.372965051289333493e-02,-1.599999999999997258e-01,-2.988354892583499067e-01
1.433893489742280036e-02,-1.599999999999996980e-01,-2.983580539950952959e-01
1.496146196842388157e-02,-1.599999999999996980e-01,-2.978715623471278051e-01
1.559710074726077152e-02,-1.599999999999996703e-01,-2.973761903614690061e-01
1.624571223461859087e-02,-1.599999999999996703e-01,-2.968721208900453878e-01
1.690714961850332126e-02,-1.599999999999996425e-01,-2.963595433668483881e-01
1.758125848224169688e-02,-1.599999999999995870e-01,-2.958386535850945354e-01
1.826787701248111170e-02,-1.599999999999995870e-01,-2.953096534743853141e-01
1.896683620718949553e-02,-1.599999999999995592e-01,-2.947727508778672512e-01
1.967796008365523680e-02,-1.599999999999995315e-01,-2.942281593293923359e-01
2.040106588648708114e-02,-1.599999999999995315e-01,-2.936760978306777181e-01
2.113596429561399870e-02,-1.599999999999995037e-01,-2.931167906284656843e-01
2.188245963428512436e-02,-1.599999999999995037e-01,-2.925504669916843548e-01
2.264035007706965627e-02,-1.599999999999994760e-01,-2.919773609886070487e-01
2.340942785785671623e-02,-1.599999999999994482e-01,-2.913977112640127043e-01
2.418947947785527602e-02,-1.599999999999994482e-01,-2.908117608163458545e-01
2.498028591359405942e-02,-1.599999999999994205e-01,-2.902197567748767693e-01
2.578162282492143728e-02,-1.599999999999994205e-01,-2.896219501768615423e-01
2.659326076300530181e-02,-1.599999999999993927e-01,-2.890185957447019005e-01
2.741496537833303451e-02,-1.599999999999993650e-01,-2.884099516631056792e-01
2.824649762871131453e-02,-1.599999999999993650e-01,-2.877962793562465760e-01
2.908761398726609354e-02,-1.599999999999992817e-01,-2.871778432649241819e-01
2.993806665044245613e-02,-1.599999999999992817e-01,-2.865549106237246235e-01
3.079760374600452530e-02,-1.599999999999992817e-01,-2.859277512381797615e-01
3.166596954103535061e-02,-1.599999999999992262e-01,-2.852966372619278324e-01
3.254290464993685877e-02,-1.599999999999992262e-01,-2.846618429738734801e-01
3.342814624242970711e-02,-1.599999999999991984e-01,-2.840236445553476208e-01
3.432142825155314048e-02,-1.599999999999991707e-01,-2.833823198672676957e-01
3.522248158166502163e-02,-1.599999999999991429e-01,-2.827381482272975921e-01
3.613103431644156677e-02,-1.599999999999991152e-01,-2.820914101870078960e-01
3.704681192687742097e-02,-1.599999999999990874e-01,-2.814423873090356465e-01
3.796953747928538681e-02,-1.599999999999990596e-01,-2.807913619442448105e-01
3.889893184329643733e-02,-1.599999999999990319e-01,-2.801386170088859817e-01
3.983471389985959732e-02,-1.599999999999990041e-01,-2.794844357617567998e-01
