2.411174587905406952e-03,-1.571330875158309937e-01,-3.105249702930450439e-01
1.514208027255433547e-02,-1.549451892692747246e-01,1.999000016534027702e-02
1.514176150389145992e-02,-1.549433548386587034e-01,1.999000065037202789e-02
1.514172032425757999e-02,-1.549415203037472488e-01,1.999000075966624046e-02
1.514167881264756772e-02,-1.549396853651816286e-01,1.999000021117727788e-02
1.517767724158468334e-02,-1.549360046269516178e-01,1.999000097072123339e-02
1.526198999700674637e-02,-1.549265619984084019e-01,1.999000183089537364e-02
1.540998983828047696e-02,-1.549163282778777129e-01,1.999000316401354505e-02
1.561744248074272215e-02,-1.549050190156151252e-01,1.999000492274574659e-02
1.587948724832911190e-02,-1.548920255798000578e-01,1.999000687582634661e-02
1.619172679849302868e-02,-1.548768061297312593e-01,1.999000896842291486e-02
1.655020164269493596e-02,-1.548588760418060095e-01,1.999001112985029915e-02
1.695125610828542712e-02,-1.548364973911497966e-01,1.999001268597826175e-02
1.738969360231744712e-02,-1.548082097636366561e-01,1.999001493753548020e-02
1.785998429043365518e-02,-1.547693556067202270e-01,1.999001706516521926e-02
1.835469238217205326e-02,-1.547114728131835926e-01,1.999001893892650428e-02
1.886756049427206969e-02,-1.546295966759204110e-01,1.999002065180610632e-02
1.939469204500836666e-02,-1.545214716128639754e-01,1.999002229127685992e-02
1.993419194341658138e-02,-1.543871262018076673e-01,1.999002392151991159e-02
2.048567621792641430e-02,-1.542282831040882041e-01,1.999002557918463929e-02
2.104974581022370922e-02,-1.540477281683440280e-01,1.999002727755871955e-02
2.162749396408958705e-02,-1.538487275283696165e-01,1.999002901356600193e-02
2.222009992357120919e-02,-1.536345540587260583e-01,1.999003077400696160e-02
2.282853343371044411e-02,-1.534081494773484877e-01,1.999003253985076611e-02
2.345338341952715039e-02,-1.531719184287197444e-01,1.999003429083713590e-02
2.409477125849295021e-02,-1.529276593083760127e-01,1.999003605362391356e-02
2.475233013283812192e-02,-1.526766126780161326e-01,1.999003805243701470e-02
